Time,RawValue,Label
0.137,321.5823458608532,contract
0.138,262.52011740480225,contract
0.139,309.45518994389863,contract
0.14,351.55573667601465,contract
0.141,274.73076072514505,contract
0.142,327.9843862609618,contract
0.143,292.4242555682887,contract
0.144,327.3159696330097,contract
0.145,262.3168069033826,contract
0.146,312.639742336497,contract
0.147,341.87903646936536,contract
0.148,302.08008319271534,contract
0.149,263.417378683596,contract
0.15,275.8582793529649,contract
0.151,334.39961797803613,contract
0.152,317.9203378791034,contract
0.153,334.7587613787257,contract
0.154,309.63004526863523,contract
0.155,261.0719652832572,contract
0.156,375.3995558008842,contract
0.157,326.70760668065043,contract
0.158,451.36943486468374,contract
0.159,239.25457070360923,contract
0.16,215.7254343949002,contract
0.161,234.77836439953134,contract
0.162,297.3763182556097,contract
0.163,317.8100870182104,contract
0.164,308.2184209766769,contract
0.165,305.0112908175738,contract
0.166,277.5809120968332,contract
0.167,306.36510212880586,contract
0.168,300.67473269467087,contract
0.169,335.77225313792616,contract
0.17,333.3715207390396,contract
0.171,297.72829607633196,contract
0.172,311.34427419324675,contract
0.173,314.6083029294155,contract
0.174,305.40946886358154,contract
0.175,329.1193162158583,contract
0.176,312.8166726704782,contract
0.177,314.5667141917873,contract
0.178,302.9860369940856,contract
0.179,278.719328620041,contract
0.18,284.49016668513195,contract
0.181,299.96644236548696,contract
0.182,350.2129270720262,contract
0.183,377.7419891840117,contract
0.184,264.6241553755615,contract
0.185,267.73291232534746,contract
0.186,325.7730799352822,contract
0.187,306.0929595502338,contract
0.188,296.77662511343243,contract
0.189,304.4917460829326,contract
0.19,288.8436960116252,contract
0.191,307.8800057011228,contract
0.192,311.64754626045993,contract
0.193,296.2203167027572,contract
0.194,314.45368239010276,contract
0.195,296.2517352858933,contract
0.196,303.50197865065,contract
0.197,329.5137450378144,contract
0.198,308.57144091262813,contract
0.199,328.41788879708184,contract
0.2,305.44379918154095,contract
0.201,306.21614603777533,contract
0.202,325.23713529573786,contract
0.203,267.72198882194476,contract
0.204,292.46950575392026,contract
0.205,299.3431042455006,contract
0.206,323.8038904513322,contract
0.207,312.77621469851323,contract
0.208,311.00838950372366,contract
0.209,301.5884993861569,contract
0.21,278.7330807588357,contract
0.211,283.06439375178337,contract
0.212,320.5931141705695,contract
0.213,327.07017394429636,contract
0.214,297.7278076023347,contract
0.215,287.38879808791063,contract
0.216,334.4024589525809,contract
0.217,320.29351565492635,contract
0.218,285.98956245230875,contract
0.219,337.66337633268677,contract
0.22,283.0235134343353,contract
0.221,312.74505752805453,contract
0.222,316.01432996590313,contract
0.223,317.709957695081,contract
0.224,303.0777835389483,contract
0.225,274.04512017667736,contract
0.226,281.2639594868948,contract
0.227,293.2988530421541,contract
0.228,320.0168039567436,contract
0.229,318.95630194211896,contract
0.23,306.69268411921513,contract
0.231,303.5034254801246,contract
0.232,308.3809229349559,contract
0.233,297.21526104786284,contract
0.234,303.80791579756396,contract
0.235,312.4573743555089,contract
0.236,306.8587319945467,contract
0.237,303.92488307940766,contract
0.238,296.44515152979994,contract
0.239,313.32697134034095,contract
0.24,329.23969524164363,contract
0.241,303.58483024940244,contract
0.242,305.56496508246255,contract
0.243,280.8410544059485,contract
0.244,307.4192615640855,contract
0.245,344.37361899071635,contract
0.246,321.97131594764517,contract
0.247,298.4328499360642,contract
0.248,294.8726185720136,contract
0.249,300.3494825364526,contract
0.25,312.9209304545683,contract
0.251,305.7694692835733,contract
0.252,299.70723367023345,contract
0.253,307.83859061527966,contract
0.254,316.3606994973423,contract
0.255,300.9396506214548,contract
0.256,301.5201854473797,contract
0.257,300.9652852745136,contract
0.258,314.85478917192034,contract
0.259,304.0133470377208,contract
0.26,289.6662099678058,contract
0.261,290.0134669868093,contract
0.262,311.08827554350086,contract
0.263,317.74603503663485,contract
0.264,317.18389621470493,contract
0.265,314.6698018141684,contract
0.266,318.8468522376358,contract
0.267,306.3371155554272,contract
0.268,304.1670817822014,contract
0.269,299.9519249974574,contract
0.27,300.95264508510286,contract
0.271,296.9961709996993,contract
0.272,312.2850034491951,contract
0.273,292.38434016892427,contract
0.274,306.3061888950716,contract
0.275,313.9605911496599,contract
0.276,317.1426034371534,contract
0.277,297.5071624815297,contract
0.278,304.82351206816907,contract
0.279,285.6269546303672,contract
0.28,311.66077639403755,contract
0.281,312.59833351454506,contract
0.282,329.89641989653796,contract
0.283,298.77805835126264,contract
0.284,254.70397147452599,contract
0.285,272.6875334341154,contract
0.286,394.2497583938272,contract
0.287,357.9777254415804,contract
0.288,265.5227087164121,contract
0.289,281.70683350463423,contract
0.29,290.7123947652674,contract
0.291,308.5974647361816,contract
0.292,295.3258911639906,contract
0.293,296.5714372503629,contract
0.294,299.20721449114427,contract
0.295,299.35932151853643,contract
0.296,307.50952087570613,contract
0.297,313.0248348872317,contract
0.298,308.5884443071676,contract
0.299,312.3036348284122,contract
0.3,317.0757062185409,contract
0.301,310.0395394839857,contract
0.302,305.8103621859994,contract
0.303,306.1038492120981,contract
0.304,302.1494965675843,contract
0.305,301.4191319179216,contract
0.306,303.8072633238464,contract
0.307,304.1130820723603,contract
0.308,310.0274594919021,contract
0.309,307.6876410248228,contract
0.31,313.56699355211754,contract
0.311,306.9715533780024,contract
0.312,308.7340628870081,contract
0.313,311.6066767246413,contract
0.314,306.6909326474349,contract
0.315,304.0027199404244,contract
0.316,308.5217679433659,contract
0.317,299.34070006380637,contract
0.318,303.71367582042495,contract
0.319,303.0479722415956,contract
0.32,315.8245993424276,contract
0.321,317.9094989431172,contract
0.322,299.92715661797644,contract
0.323,299.88267124328996,contract
0.324,311.41926025524646,contract
0.325,302.41217830584463,contract
0.326,300.47304545017835,contract
0.327,304.72801542828495,contract
0.328,315.7796010310652,contract
0.329,303.4803909297819,contract
0.33,305.42710636994275,contract
0.331,299.34492061329007,contract
0.332,310.71432822726047,contract
0.333,306.3156213811278,contract
0.334,306.4104622059212,contract
0.335,321.4900905366685,contract
0.336,310.5522180529287,contract
0.337,292.2222864443964,contract
0.338,300.8870660120973,contract
0.339,322.1125276786915,contract
0.34,337.31300882642176,contract
0.341,279.28824170844763,contract
0.342,277.3520726850198,contract
0.343,311.04395164853076,contract
0.344,309.63084729907047,contract
0.345,317.69530132309023,contract
0.346,313.55949825696104,contract
0.347,306.57483520531093,contract
0.348,304.12576032135786,contract
0.349,301.7161664436562,contract
0.35,302.4479879388952,contract
0.351,302.18298962560664,contract
0.352,302.6606677924864,contract
0.353,305.87823580671414,contract
0.354,302.59791062920874,contract
0.355,308.9938466106915,contract
0.356,302.34606700921125,contract
0.357,311.2812872895007,contract
0.358,324.82481493687226,contract
0.359,312.4441417683452,contract
0.36,298.9571334235292,contract
0.361,303.85280256594115,contract
0.362,297.67980483375464,contract
0.363,301.9238938058721,contract
0.364,304.8315789895241,contract
0.365,308.27555109416295,contract
0.366,307.25922066246534,contract
0.367,309.52934198511593,contract
0.368,309.31856357937335,contract
0.369,310.67656698701154,contract
0.37,312.62415866302393,contract
0.371,306.3388588016865,contract
0.372,307.6040453984833,contract
0.373,304.98734349677466,contract
0.374,302.63632735864013,contract
0.375,299.03741990997275,contract
0.376,303.8246238526048,contract
0.377,307.6642120151197,contract
0.378,304.5204712187782,contract
0.379,309.40920115326105,contract
0.38,312.220103864568,contract
0.381,312.3136294698494,contract
0.382,308.74885149110315,contract
0.383,305.89671108351564,contract
0.384,301.9201542375393,contract
0.385,302.5315744934788,contract
0.386,304.6543552509672,contract
0.387,295.992631952842,contract
0.388,305.4386109325831,contract
0.389,306.0613208663988,contract
0.39,307.55005950505705,contract
0.391,308.9924547313402,contract
0.392,310.39001196577493,contract
0.393,308.5938761770005,contract
0.394,308.00433215368014,contract
0.395,306.84599676871346,contract
0.396,297.9556514985174,contract
0.397,307.27445306254293,contract
0.398,306.60563032376973,contract
0.399,300.1625460810917,contract
0.4,295.81550449306616,contract
0.401,298.5948220605083,contract
0.402,308.5704975939515,contract
0.403,308.4195749452517,contract
0.404,311.8168574672361,contract
0.405,308.21390161871653,contract
0.406,308.3055453511145,contract
0.407,289.6451941172395,contract
0.408,282.68453961533544,contract
0.409,296.7372573476021,contract
0.41,343.16684955176703,contract
0.411,337.677695427097,contract
0.412,302.4743398350003,contract
0.413,313.88795887233454,contract
0.414,318.2770991808044,contract
0.415,294.7641375256426,contract
0.416,309.0345081054407,contract
0.417,302.5572717499771,contract
0.418,306.9919665570196,contract
0.419,298.33787509039087,contract
0.42,309.2162464393492,contract
0.421,301.1324908657757,contract
0.422,280.5262371463072,contract
0.423,274.24581563681016,contract
0.424,282.8313280576313,contract
0.425,317.09208876925646,contract
0.426,306.9779383649171,contract
0.427,299.10862171900476,contract
0.428,323.8092920465341,contract
0.429,328.1301920243937,contract
0.43,293.9815910315832,contract
0.431,304.6363615660821,contract
0.432,324.14802768611656,contract
0.433,313.1993770342061,contract
0.434,318.8464813739369,contract
0.435,284.79333572142605,contract
0.436,298.5855768832007,contract
0.437,342.106448481961,contract
0.438,372.80149328338666,contract
0.439,287.602814793451,contract
0.44,277.7134441860141,contract
0.441,242.62749286790668,contract
0.442,262.8004439955767,contract
0.443,310.58548264288925,contract
0.444,342.818287933822,contract
0.445,369.3764151358221,contract
0.446,291.5773030605574,contract
0.447,226.18511539722678,contract
0.448,301.3511679350003,contract
0.449,299.3490030953277,contract
0.45,340.5372858090643,contract
0.451,266.9987136818883,contract
0.452,445.99763708399314,contract
0.453,385.6436791128913,contract
0.454,279.78130552365707,contract
0.455,184.04148871852402,contract
0.456,261.4300653587869,contract
0.457,306.7736921309516,contract
0.458,398.621527471829,contract
0.459,329.658843196385,contract
0.46,296.5132239789155,contract
0.461,259.2645832911601,contract
0.462,340.6828699227616,contract
0.463,372.94388063625814,contract
0.464,246.44002827501714,contract
0.465,194.11678451336715,contract
0.466,308.95318318848126,contract
0.467,237.60417659845916,contract
0.468,384.19926427723203,contract
0.469,347.7136523984728,contract
0.47,168.08401711062643,contract
0.471,301.82176061845445,contract
0.472,370.8425668173564,contract
0.473,313.87183353979003,contract
0.474,247.38981035206575,contract
0.475,302.13062696975186,contract
0.476,319.2480107843468,contract
0.477,274.7393312949144,contract
0.478,336.02194249293535,contract
0.479,370.0228976318041,contract
0.48,363.9847887107821,contract
0.481,279.66224779271596,contract
0.482,343.99533148986023,contract
0.483,410.67896916830523,contract
0.484,232.0020761393371,contract
0.485,163.1617625569531,contract
0.486,308.1835283031457,contract
0.487,252.54377235761044,contract
0.488,426.8668913605934,contract
0.489,401.21082488755917,contract
0.49,131.0688897328823,contract
0.491,211.6654196938182,contract
0.492,368.31186481963476,contract
0.493,394.4715283180056,contract
0.494,310.1958447309004,contract
0.495,395.51243672976244,contract
0.496,327.13073472843,contract
0.497,206.39178215814147,contract
0.498,291.48243017648315,contract
0.499,252.51223249672378,contract
0.5,216.66330945306723,contract
0.501,286.928259151886,contract
0.502,401.8495247903361,contract
0.503,281.1120964132556,contract
0.504,279.8840997221556,contract
0.505,330.97137046449853,contract
0.506,309.3349730223188,contract
0.507,377.3902106578037,contract
0.508,300.2299677242257,contract
0.509,226.11108115525778,contract
0.51,308.4583197873618,contract
0.511,306.2341077292532,contract
0.512,314.82992338389874,contract
0.513,372.94481770751497,contract
0.514,371.14312719685427,contract
0.515,371.16173746674554,contract
0.516,389.3267687036348,contract
0.517,305.84946854938426,contract
0.518,72.18115781735635,contract
0.519,296.8157426428112,contract
0.52,282.123394775134,contract
0.521,296.9858947302323,contract
0.522,326.2947935134223,contract
0.523,354.0880006484018,contract
0.524,252.40441865231264,contract
0.525,315.48003655209266,contract
0.526,363.9057154107845,contract
0.527,317.12298958106,contract
0.528,251.98259469392636,contract
0.529,378.8682045383785,contract
0.53,307.6362853314227,contract
0.531,291.5573873070439,contract
0.532,286.2088140180744,contract
0.533,327.33413991505313,contract
0.534,316.79400258738764,contract
0.535,321.8729166865428,contract
0.536,294.26075481860164,contract
0.537,361.27347469741704,contract
0.538,249.18888052088226,contract
0.539,294.65795653231675,contract
0.54,388.2537457181607,contract
0.541,512.5062146715997,contract
0.542,203.87524156021445,contract
0.543,104.2253862954801,contract
0.544,278.086573443569,contract
0.545,253.0296819448338,contract
0.546,343.9300419565875,contract
0.547,296.8395583874339,contract
0.548,345.9160337022517,contract
0.549,284.19331751368384,contract
0.55,333.75498429934294,contract
0.551,293.48319264338835,contract
0.552,295.2881311181288,contract
0.553,284.0621451418774,contract
0.554,487.7017868175318,contract
0.555,325.13626364474374,contract
0.556,149.29994246088953,contract
0.557,365.02903969728806,contract
0.558,256.8209858389419,contract
0.559,280.02739727298973,contract
0.56,319.8978018384242,contract
0.561,307.44881419486677,contract
0.562,278.47500886175624,contract
0.563,329.5743315822843,contract
0.564,280.2271250858964,contract
0.565,265.26766836195,contract
0.566,354.29839086146404,contract
0.567,390.7921205199461,contract
0.568,264.5347836902052,contract
0.569,335.85318773057975,contract
0.57,282.3716713471832,contract
0.571,400.4501544627602,contract
0.572,342.7798871586374,contract
0.573,190.60659835553736,contract
0.574,368.4516791232309,contract
0.575,402.73565749873836,contract
0.576,242.82622092005465,contract
0.577,236.79245555851216,contract
0.578,263.49254286137347,contract
0.579,358.527851029322,contract
0.58,310.4646126749507,contract
0.581,247.02895926643242,contract
0.582,381.43099584403717,contract
0.583,294.3115931156432,contract
0.584,230.20705325242653,contract
0.585,321.94047961628354,contract
0.586,280.373736282314,contract
0.587,334.60751189417107,contract
0.588,321.5735823353019,contract
0.589,279.20358514051014,contract
0.59,323.478617428671,contract
0.591,335.85929198327506,contract
0.592,339.89152169878815,contract
0.593,303.81490840073184,contract
0.594,320.4119602726883,contract
0.595,283.0511185459823,contract
0.596,304.02893274847133,contract
0.597,311.2617157408288,contract
0.598,301.1547647464151,contract
0.599,338.33127492719706,contract
0.6,340.1372003168733,contract
0.601,278.7899445886279,contract
0.602,280.2144443980894,contract
0.603,291.854269984077,contract
0.604,264.37487784777665,contract
0.605,406.4534369420067,contract
0.606,498.31407566805655,contract
0.607,128.82024075777443,contract
0.608,359.4459924141774,contract
0.609,268.42371843963946,contract
0.61,181.6157252508271,contract
0.611,311.5207914427982,contract
0.612,297.2300277688343,contract
0.613,333.2034459665685,contract
0.614,299.08591146656477,contract
0.615,283.6911795409512,contract
0.616,372.44015863428234,contract
0.617,476.10743507025336,contract
0.618,346.90987917219996,contract
0.619,256.9340680304038,contract
0.62,274.4956805149217,contract
0.621,265.4497898535511,contract
0.622,247.3443424078841,contract
0.623,273.2509772810975,contract
0.624,332.7124184629204,contract
0.625,284.04171227062466,contract
0.626,377.87340084653806,contract
0.627,332.78466140625204,contract
0.628,349.9398101973353,contract
0.629,340.24784794104954,contract
0.63,188.63405300122253,contract
0.631,318.50772149641153,contract
0.632,275.22497428270134,contract
0.633,298.3874149025678,contract
0.634,300.48418785563496,contract
0.635,377.0676420873777,contract
0.636,492.0583359321432,contract
0.637,281.72019573853373,contract
0.638,169.3060546630845,contract
0.639,292.9866712263191,contract
0.64,81.67413450225332,contract
0.641,332.7834668476517,contract
0.642,361.93895638828116,contract
0.643,363.192585790457,contract
0.644,314.57787285730154,contract
0.645,284.64439883155546,contract
0.646,349.70533711858184,contract
0.647,360.9382866216513,contract
0.648,242.464049473213,contract
0.649,312.84790186761035,contract
0.65,325.57490829650953,contract
0.651,282.3901270956353,contract
0.652,272.645035145734,contract
0.653,293.6170687372739,contract
0.654,314.9065041637614,contract
0.655,359.2054761440294,contract
0.656,295.78381411416586,contract
0.657,297.9781414051427,contract
0.658,323.2264115481712,contract
0.659,291.8929150370444,contract
0.66,306.68938682581654,contract
0.661,294.32728270608385,contract
0.662,292.36812392705656,contract
0.663,328.26229877983343,contract
0.664,302.81347798901317,contract
0.665,311.69180449158074,contract
0.666,328.8059761428802,contract
0.667,382.4233219368591,contract
0.668,361.69471112552907,contract
0.669,278.33259075869825,contract
0.67,196.55049350938134,contract
0.671,259.63575026160606,contract
0.672,243.27255335510478,contract
0.673,334.9612480304661,contract
0.674,313.17585929350867,contract
0.675,224.19618108795186,contract
0.676,302.1802511362013,contract
0.677,384.5451939415084,contract
0.678,367.90679136860956,contract
0.679,306.89226700434506,contract
0.68,308.00305161128995,contract
0.681,378.43179171037565,contract
0.682,434.9966280120094,contract
0.683,127.84513611856347,contract
0.684,216.3240972505048,contract
0.685,335.18993829630597,contract
0.686,362.3828931376199,contract
0.687,329.8648285809858,contract
0.688,219.17835560947466,contract
0.689,286.4062219780679,contract
0.69,332.7242585153173,contract
0.691,358.85751526780496,contract
0.692,326.2221064300152,contract
0.693,299.28475377384217,contract
0.694,261.2321069173381,contract
0.695,288.08282907417293,contract
0.696,304.4534151490575,contract
0.697,339.45779316277515,contract
0.698,330.69186790433406,contract
0.699,276.658908410482,contract
0.7,291.68201967732796,contract
0.701,288.1725992265001,contract
0.702,275.82837867272616,contract
0.703,323.4341546702284,contract
0.704,375.60763381013714,contract
0.705,425.8369984548463,contract
0.706,253.928738036224,contract
0.707,268.76913947444103,contract
0.708,279.85416081235985,contract
0.709,246.4961934030514,contract
0.71,374.21534910361004,contract
0.711,312.4882541841278,contract
0.712,287.57006678979315,contract
0.713,314.356795066977,contract
0.714,259.3941595219143,contract
0.715,299.75543904537585,contract
0.716,305.00906142045403,contract
0.717,305.3229244852565,contract
0.718,327.48667389658345,contract
0.719,399.677324276829,contract
0.72,261.0150971865046,contract
0.721,280.8748204580504,contract
0.722,313.083595333582,contract
0.723,272.3309218813666,contract
0.724,301.7907743010116,contract
0.725,346.6103951059616,contract
0.726,302.50605453013935,contract
0.727,341.35433672380634,contract
0.728,498.5062162942851,contract
0.729,354.4833587827578,contract
0.73,27.37644714339998,contract
0.731,171.67673959439605,contract
0.732,266.5485623876597,contract
0.733,325.7849477891315,contract
0.734,301.6464346849306,contract
0.735,268.9137806857768,contract
0.736,352.07366795943847,contract
0.737,393.1173469634992,contract
0.738,391.5704705645724,contract
0.739,231.83387883320813,contract
0.74,347.4162920717062,contract
0.741,240.48370558977206,contract
0.742,300.32235013948593,contract
0.743,404.56495603977675,contract
0.744,262.13006472141933,contract
0.745,246.36879269726893,contract
0.746,330.70373159511865,contract
0.747,313.51164627874203,contract
0.748,312.0645970713834,contract
0.749,315.53359741866706,contract
0.75,236.1775124112542,contract
0.751,317.8470715103367,contract
0.752,321.8788565729349,contract
0.753,312.218887413447,contract
0.754,315.1378030726459,contract
0.755,285.66898756809184,contract
0.756,312.1779516430709,contract
0.757,328.64116238230497,contract
0.758,285.75018267536416,contract
0.759,287.0552519901467,contract
0.76,312.0982227720075,contract
0.761,308.04485258376195,contract
0.762,324.67536825501287,contract
0.763,332.85282961579776,contract
0.764,289.52185713455435,contract
0.765,342.71987201029424,contract
0.766,296.0108193910651,contract
0.767,286.27481794771126,contract
0.768,309.9012621731521,contract
0.769,284.02995948283194,contract
0.77,295.85347705984606,contract
0.771,308.4081419238183,contract
0.772,315.02570138826155,contract
0.773,282.5447921077599,contract
0.774,296.3028881334818,contract
0.775,333.7266511722455,contract
0.776,330.0163197137986,contract
0.777,316.63095872534393,contract
0.778,318.0514632033545,contract
0.779,312.19078178799583,contract
0.78,304.5574743843758,contract
0.781,273.6357029308725,contract
0.782,314.51766655055815,contract
0.783,312.2475206330993,contract
0.784,317.502132728678,contract
0.785,281.2384345579981,contract
0.786,296.78954622121495,contract
0.787,322.89630071320903,contract
0.788,384.8402753629381,contract
0.789,270.0785774397414,contract
0.79,237.35101126098084,contract
0.791,325.6439957046223,contract
0.792,307.40608519414377,contract
0.793,285.27998888242246,contract
0.794,354.1124575583111,contract
0.795,293.0142544553552,contract
0.796,292.2999975107923,contract
0.797,273.63535499937575,contract
0.798,302.3549463704437,contract
0.799,331.3548221793258,contract
0.8,313.4670693437492,contract
0.801,375.0733495648899,contract
0.802,307.60239759690086,contract
0.803,280.4852268325227,contract
0.804,275.6255871707473,contract
0.805,286.6857048879082,contract
0.806,304.2064844801642,contract
0.807,330.28889692705803,contract
0.808,310.77912424437255,contract
0.809,326.96053932022136,contract
0.81,302.08499910178784,contract
0.811,280.2622754785638,contract
0.812,288.8548366065254,contract
0.813,306.4639298540801,contract
0.814,272.1619957584553,contract
0.815,331.53403900769445,contract
0.816,362.7017429918587,contract
0.817,279.016716496432,contract
0.818,301.4887795556613,contract
0.819,296.99958083664274,contract
0.82,308.5848666464911,contract
0.821,299.9515683031517,contract
0.822,339.9187165211392,contract
0.823,370.7433780372627,contract
0.824,261.6125494163387,contract
0.825,287.37826230935315,contract
0.826,310.72447190673205,contract
0.827,266.7313274286268,contract
0.828,361.5610732662682,contract
0.829,368.653511189854,contract
0.83,279.8433519326505,contract
0.831,261.47455988759276,contract
0.832,295.57212692709385,contract
0.833,255.78917859413366,contract
0.834,344.5866205313787,contract
0.835,327.72714002359663,contract
0.836,313.0009290291497,contract
0.837,367.2055504899033,contract
0.838,310.85190501714715,contract
0.839,272.22199219698973,contract
0.84,417.3975858313733,contract
0.841,339.0795138826779,contract
0.842,295.580222763976,contract
0.843,169.30893885715,contract
0.844,297.9974609314752,contract
0.845,287.8571367172654,contract
0.846,304.2208693326135,contract
0.847,263.21364995697166,contract
0.848,338.2597965241755,contract
0.849,255.10151456488495,contract
0.85,365.897058275347,contract
0.851,283.54521264904645,contract
0.852,449.33109256306795,contract
0.853,396.9946566688091,contract
0.854,191.7814206850701,contract
0.855,210.82422493479487,contract
0.856,272.2075979487367,contract
0.857,293.49190095443873,contract
0.858,287.00150170621043,contract
0.859,274.02220858720455,contract
0.86,349.8766150691607,contract
0.861,303.357108646521,contract
0.862,388.99575671100683,contract
0.863,367.1887175965826,contract
0.864,240.58883413461177,contract
0.865,432.85321995117164,contract
0.866,264.7432433064301,contract
0.867,230.95595464991965,contract
0.868,253.40791707225466,contract
0.869,283.5477228043013,contract
0.87,340.5047032898634,contract
0.871,224.0097913616668,contract
0.872,409.27766833702367,contract
0.873,423.19866278016724,contract
0.874,200.06804851704305,contract
0.875,222.71556167470212,contract
0.876,305.97654976416965,contract
0.877,289.3585899211301,contract
0.878,336.36248873684656,contract
0.879,373.2279758456426,contract
0.88,408.85167744791977,contract
0.881,340.1584544467306,contract
0.882,182.1803311508853,contract
0.883,317.1586328913428,contract
0.884,422.9065779379663,contract
0.885,325.0502525753016,contract
0.886,125.8116000699532,contract
0.887,265.4086054779985,contract
0.888,264.45507263034915,contract
0.889,282.63724774609994,contract
0.89,262.56391661751434,contract
0.891,237.5425466591205,contract
0.892,412.6740209111725,contract
0.893,456.48516281165655,contract
0.894,349.97513118126375,contract
0.895,401.4824866393995,contract
0.896,232.12571895748914,contract
0.897,277.5307301564959,contract
0.898,189.4473533508875,contract
0.899,275.11309069126764,contract
0.9,330.93280012775637,contract
0.901,377.6126410805943,contract
0.902,162.4642009897762,contract
0.903,484.6692510864322,contract
0.904,325.2388687742253,contract
0.905,123.14045354337142,contract
0.906,319.18744572481285,contract
0.907,392.78978803425633,contract
0.908,240.86937788120693,contract
0.909,334.82483756111105,contract
0.91,347.02384820649087,contract
0.911,452.2351776644173,contract
0.912,373.0376164828055,contract
0.913,139.14842156219012,contract
0.914,283.1175763115206,contract
0.915,189.52852122819417,contract
0.916,300.74329391243384,contract
0.917,304.4927164406092,contract
0.918,392.22599959948315,contract
0.919,368.6192355967236,contract
0.92,334.62979807642773,contract
0.921,350.6583800940773,contract
0.922,482.2285136254237,contract
0.923,89.32831730124431,contract
0.924,289.82360246296196,contract
0.925,196.64939618990851,contract
0.926,414.99488913874217,contract
0.927,363.78850147257344,contract
0.928,200.82256406835182,contract
0.929,329.44980108212917,contract
0.93,250.27515623546407,contract
0.931,323.34348272345375,contract
0.932,225.3775952857542,contract
0.933,360.55029577950256,contract
