Time,RawValue,Label
0.118,287.95409658808467,contract
0.119,298.4579865610514,contract
0.12,276.20767576120306,contract
0.121,289.416048884071,contract
0.122,264.17061146552726,contract
0.123,293.8359676327534,contract
0.124,320.2075276275309,contract
0.125,329.0910780001419,contract
0.126,371.17049775427165,contract
0.127,359.90305461151286,contract
0.128,324.68441811259913,contract
0.129,289.2358954194951,contract
0.13,311.25785784366985,contract
0.131,320.4328940188563,contract
0.132,287.12655757019576,contract
0.133,301.43634969264235,contract
0.134,343.9151594242495,contract
0.135,331.78015388837485,contract
0.136,300.03528270391973,contract
0.137,265.5923053905692,contract
0.138,270.1244690379444,contract
0.139,250.4744452066516,contract
0.14,302.95791047575415,contract
0.141,405.9873329868917,contract
0.142,266.218455929039,contract
0.143,326.07763088295536,contract
0.144,436.16247944266854,contract
0.145,244.177591304013,contract
0.146,273.9703037620519,contract
0.147,314.6626226622661,contract
0.148,259.671642466217,contract
0.149,269.8052337387949,contract
0.15,304.8649447097022,contract
0.151,321.8422796101192,contract
0.152,348.0382038948405,contract
0.153,388.3513888108085,contract
0.154,272.16356334895795,contract
0.155,193.1997771594765,contract
0.156,265.3470131655112,contract
0.157,361.43473936018563,contract
0.158,347.5374568338095,contract
0.159,284.2341772705843,contract
0.16,259.8533770006686,contract
0.161,269.3563893722885,contract
0.162,295.6313236244022,contract
0.163,282.86800217486325,contract
0.164,273.06665197533613,contract
0.165,338.60726150200077,contract
0.166,453.729829994154,contract
0.167,461.1505544461258,contract
0.168,358.6893225055646,contract
0.169,195.06981095049352,contract
0.17,276.8179205702527,contract
0.171,491.72544938607564,contract
0.172,248.14303247266545,contract
0.173,119.2081486444151,contract
0.174,284.8611265757283,contract
0.175,251.54933161701888,contract
0.176,250.03569809349779,contract
0.177,326.7998464350658,contract
0.178,321.77266504346636,contract
0.179,252.48269030441676,contract
0.18,288.7544197028343,contract
0.181,375.9740318409451,contract
0.182,372.66267975418833,contract
0.183,336.26535046142385,contract
0.184,342.00704841617505,contract
0.185,294.57570147197333,contract
0.186,262.62052760225436,contract
0.187,334.2345397366423,contract
0.188,282.30866321230764,contract
0.189,225.93735111154388,contract
0.19,295.22483301338906,contract
0.191,208.3741938876482,contract
0.192,260.1596742034751,contract
0.193,421.48765804080875,contract
0.194,375.55027452693486,contract
0.195,343.41588795935786,contract
0.196,289.28594854525426,contract
0.197,290.71499384988937,contract
0.198,308.70993628445615,contract
0.199,304.8603988624374,contract
0.2,340.7230615326761,contract
0.201,230.34947242027695,contract
0.202,173.82546073781705,contract
0.203,345.49519958462344,contract
0.204,414.29373693237665,contract
0.205,314.7602700060632,contract
0.206,305.1141928887367,contract
0.207,261.25868760892,contract
0.208,268.4439219818371,contract
0.209,360.31086619930744,contract
0.21,396.21419078693543,contract
0.211,329.1398392340211,contract
0.212,217.45299427854795,contract
0.213,283.5478478085539,contract
0.214,291.3757588448086,contract
0.215,304.94340181214847,contract
0.216,318.93842907286256,contract
0.217,279.32671445135674,contract
0.218,332.93772587471574,contract
0.219,300.0407088951952,contract
0.22,301.75154073061003,contract
0.221,310.7078119495603,contract
0.222,345.521981347307,contract
0.223,292.15463841153456,contract
0.224,270.38720608403696,contract
0.225,327.8143881268044,contract
0.226,214.12622579218962,contract
0.227,263.77909713296793,contract
0.228,331.48526570841835,contract
0.229,366.5396504463067,contract
0.23,339.55664047269374,contract
0.231,316.84658775577856,contract
0.232,360.34446367650344,contract
0.233,397.3074907868862,contract
0.234,396.3892948186422,contract
0.235,99.69902243840903,contract
0.236,221.6917256124233,contract
0.237,412.3866021878421,contract
0.238,234.28171369041655,contract
0.239,291.2940760624124,contract
0.24,305.65407551271613,contract
0.241,266.96285291195113,contract
0.242,284.5458139439056,contract
0.243,295.82679904346213,contract
0.244,305.7671736793332,contract
0.245,331.67345813251416,contract
0.246,355.18472453348,contract
0.247,260.6911313202942,contract
0.248,210.077527011686,contract
0.249,363.4588198424168,contract
0.25,439.2346253591061,contract
0.251,297.01533360087103,contract
0.252,259.73100637310733,contract
0.253,274.04178449193085,contract
0.254,304.1436705293372,contract
0.255,380.18414570283693,contract
0.256,327.76165960306855,contract
0.257,252.62497596310874,contract
0.258,273.74619939305063,contract
0.259,308.0390378410658,contract
0.26,312.6066519502699,contract
0.261,341.47547876488204,contract
0.262,306.77972443012646,contract
0.263,309.9446863091853,contract
0.264,292.1985994050818,contract
0.265,317.71983013518036,contract
0.266,390.6143487732947,contract
0.267,272.6689224551269,contract
0.268,281.26828463579477,contract
0.269,297.9716563202681,contract
0.27,322.8924835045244,contract
0.271,453.16755550910415,contract
0.272,340.5583541266887,contract
0.273,195.198551913338,contract
0.274,218.63606492988842,contract
0.275,265.16391059719206,contract
0.276,248.21324005366162,contract
0.277,295.38391112328856,contract
0.278,322.486616113028,contract
0.279,301.19399856015093,contract
0.28,276.32221985288993,contract
0.281,288.550475744165,contract
0.282,289.87454731298965,contract
0.283,295.9719668551675,contract
0.284,458.1317963407694,contract
0.285,413.4814173500675,contract
0.286,261.5465129939264,contract
0.287,284.1633825033087,contract
0.288,293.60108181668585,contract
0.289,293.6795575723948,contract
0.29,296.3442326614503,contract
0.291,327.5947417003382,contract
0.292,256.77563655416884,contract
0.293,291.9593897127943,contract
0.294,274.75769866889004,contract
0.295,220.34279321219694,contract
0.296,416.17146633892673,contract
0.297,349.9779585837616,contract
0.298,291.36660871526936,contract
0.299,303.55850530842764,contract
0.3,248.19949800131562,contract
0.301,298.7914555740555,contract
0.302,305.8958142613793,contract
0.303,362.0191986859694,contract
0.304,341.6749599360266,contract
0.305,299.58401904410795,contract
0.306,302.4813172545514,contract
0.307,314.0880869328743,contract
0.308,309.51438981472114,contract
0.309,266.5190843341415,contract
0.31,387.67642337218075,contract
0.311,315.3603240592161,contract
0.312,185.92071291369763,contract
0.313,281.9165293991076,contract
0.314,269.9385083466532,contract
0.315,252.85720691026265,contract
0.316,395.60370105861006,contract
0.317,401.6539138733382,contract
0.318,291.70881470472943,contract
0.319,300.6306293816456,contract
0.32,397.5976325682942,contract
0.321,377.530827299295,contract
0.322,111.01995795110375,contract
0.323,143.64422220062298,contract
0.324,328.4708749951293,contract
0.325,272.2460448837266,contract
0.326,295.0242542800504,contract
0.327,343.903958166717,contract
0.328,342.9284507106457,contract
0.329,348.4383241685935,contract
0.33,324.26534635789477,contract
0.331,229.02061093228997,contract
0.332,360.9690185697629,contract
0.333,426.0465690015431,contract
0.334,263.05072493954947,contract
0.335,325.29117154421294,contract
0.336,272.7705788845408,contract
0.337,279.49908391308446,contract
0.338,324.4833915566529,contract
0.339,309.87604658923414,contract
0.34,298.3655661597011,contract
0.341,228.95260707311525,contract
0.342,397.1352475970083,contract
0.343,333.72775152558495,contract
0.344,275.99081176869953,contract
0.345,382.43212028900183,contract
0.346,332.1796894134499,contract
0.347,335.77681558311895,contract
0.348,237.33626790110245,contract
0.349,215.2308600008378,contract
0.35,293.80610454058046,contract
0.351,401.2513286486626,contract
0.352,354.3759075282754,contract
0.353,211.61786301313776,contract
0.354,246.44954101905137,contract
0.355,245.5664481034407,contract
0.356,314.1648150402603,contract
0.357,296.91800381605344,contract
0.358,278.5705265474061,contract
0.359,348.5478667334356,contract
0.36,346.2146201694792,contract
0.361,328.899855002014,contract
0.362,268.8224550539236,contract
0.363,349.12009033655255,contract
0.364,400.3647190565527,contract
0.365,342.40751402453935,contract
0.366,301.19225469612815,contract
0.367,217.52159913683974,contract
0.368,234.69556386552568,contract
0.369,263.6346350827189,contract
0.37,352.58895161747,contract
0.371,330.76420283163856,contract
0.372,227.9162042272173,contract
0.373,317.0908586470882,contract
0.374,288.83045308128874,contract
0.375,263.0179923023791,contract
0.376,381.7545869185897,contract
0.377,337.97502973381114,contract
0.378,274.3752275387417,contract
0.379,301.51321107051245,contract
0.38,315.9407879017629,contract
0.381,316.85504860563884,contract
0.382,320.2546055646265,contract
0.383,313.74033032481066,contract
0.384,353.341479236228,contract
0.385,343.4231596414494,contract
0.386,253.2420172446704,contract
0.387,270.10393488487273,contract
0.388,298.90563020974196,contract
0.389,288.8665596430657,contract
0.39,278.8849252186469,contract
0.391,294.40350292667915,contract
0.392,352.71023517086036,contract
0.393,355.84256335532604,contract
0.394,294.91574817971133,contract
0.395,306.66645741296924,contract
0.396,359.22726965785273,contract
0.397,289.9691704252017,contract
0.398,314.82254310793104,contract
0.399,340.7671685066228,contract
0.4,220.33869249026682,contract
0.401,283.2531344057766,contract
0.402,337.5733061136857,contract
0.403,311.6085108954037,contract
0.404,310.4759820563734,contract
0.405,372.593320677783,contract
0.406,380.2261896805027,contract
0.407,237.194336461921,contract
0.408,341.4727864274103,contract
0.409,437.3779247163929,contract
0.41,281.55087646102845,contract
0.411,156.1723348906593,contract
0.412,189.3633550903039,contract
0.413,303.9810062621293,contract
0.414,254.71251811326948,contract
0.415,252.30599827231035,contract
0.416,401.53532896397627,contract
0.417,436.70987674959326,contract
0.418,336.88414352500297,contract
0.419,294.0597911825057,contract
0.42,290.2248896826868,contract
0.421,308.91965554176176,contract
0.422,317.2301569946926,contract
0.423,262.37843807221094,contract
0.424,264.1343063859758,contract
0.425,355.42132520143036,contract
0.426,352.2369753467211,contract
0.427,319.11291964091225,contract
0.428,331.3384251871089,contract
0.429,282.4606497655706,contract
0.43,290.4006340216911,contract
0.431,293.57276540688696,contract
0.432,270.96414205211175,contract
0.433,315.5478554660139,contract
0.434,323.4400291893864,contract
0.435,342.0739699584792,contract
0.436,281.25523851788574,contract
0.437,232.20122552180058,contract
0.438,249.55326131660044,contract
0.439,232.469571778382,contract
0.44,335.16564856883116,contract
0.441,387.47025210679624,contract
0.442,387.14696395945566,contract
0.443,336.5494485830761,contract
0.444,229.95220869598919,contract
0.445,286.7209640293698,contract
0.446,384.78133874476424,contract
0.447,342.7930697495886,contract
0.448,316.0921352185641,contract
0.449,323.8695062231159,contract
0.45,365.7957177818965,contract
0.451,288.0414243848168,contract
0.452,148.58256962107865,contract
0.453,280.6429084734928,contract
0.454,297.35787844936345,contract
0.455,275.4185395266396,contract
0.456,357.0131072719019,contract
0.457,336.71759239973693,contract
0.458,339.8838771400108,contract
0.459,298.0044540038801,contract
0.46,276.89818840755424,contract
0.461,190.61583862567926,contract
0.462,222.63525518113352,contract
0.463,425.7268600833561,contract
0.464,460.2481390364659,contract
0.465,391.12215800713875,contract
0.466,288.0658298926388,contract
0.467,213.99255728681263,contract
0.468,217.8175069640481,contract
0.469,259.7605844432255,contract
0.47,293.58286938923544,contract
0.471,302.04177790637453,contract
0.472,299.03533362380665,contract
0.473,317.541065153711,contract
0.474,343.678275009846,contract
0.475,312.3555419199784,contract
0.476,331.1672001153929,contract
0.477,354.10844120582425,contract
0.478,312.969241538281,contract
0.479,314.16426199338366,contract
0.48,315.6476331175363,contract
0.481,263.12632027329977,contract
0.482,273.1200935268593,contract
0.483,292.8098174162705,contract
0.484,272.6155693243594,contract
0.485,317.77539803704593,contract
0.486,371.9586469916447,contract
0.487,303.6649486634869,contract
0.488,251.51203595664393,contract
0.489,379.9201486091938,contract
0.49,363.2924343257907,contract
0.491,269.24333854027867,contract
0.492,307.0850961931153,contract
0.493,294.138300372774,contract
0.494,310.95359634575794,contract
0.495,305.495753951398,contract
0.496,252.82500024442535,contract
0.497,267.5510103327067,contract
0.498,376.286380612664,contract
0.499,321.28996448272585,contract
0.5,271.63017479018566,contract
0.501,334.38952975233246,contract
0.502,269.18624246464617,contract
0.503,279.7954885046564,contract
0.504,314.85645442540533,contract
0.505,305.9640797473398,contract
0.506,266.7098445446467,contract
0.507,274.21987242587574,contract
0.508,310.7016355861873,contract
0.509,303.1293065535598,contract
0.51,322.65039596538116,contract
0.511,267.26025831136377,contract
0.512,379.1764051406187,contract
0.513,451.42001200235694,contract
0.514,304.82017469100356,contract
0.515,289.6111035181075,contract
0.516,273.68450581002594,contract
0.517,306.14170215245906,contract
0.518,321.66094487738974,contract
0.519,252.0873431627975,contract
0.52,273.0686700841592,contract
0.521,266.1039969128222,contract
0.522,279.36667015285656,contract
0.523,340.20165093035064,contract
0.524,341.42780209945084,contract
0.525,358.36257567353186,contract
0.526,288.4569713975724,contract
0.527,296.83731026734455,contract
0.528,351.9279966882044,contract
0.529,255.9708712723109,contract
0.53,279.3560580666174,contract
0.531,339.7163231918844,contract
0.532,280.3582284591456,contract
0.533,252.20848839226932,contract
0.534,340.4238775496831,contract
0.535,407.1492768184034,contract
0.536,315.33762738107174,contract
0.537,276.93577161782395,contract
0.538,293.06160657167237,contract
0.539,249.54269491782867,contract
0.54,279.8207739810897,contract
0.541,300.3105614685045,contract
0.542,288.78163530859064,contract
0.543,338.2882199630283,contract
0.544,334.95565604355653,contract
0.545,332.1123791844772,contract
0.546,328.14021383627323,contract
0.547,295.3292293642587,contract
0.548,309.64596036616564,contract
0.549,314.36521768867766,contract
0.55,306.68828148628165,contract
0.551,286.2999615431513,contract
0.552,322.62211563902133,contract
0.553,319.5359908339898,contract
0.554,290.39213380293495,contract
0.555,376.41300978497065,contract
0.556,347.1231331739888,contract
0.557,253.1783887143189,contract
0.558,267.95076723377747,contract
0.559,279.52599257739104,contract
0.56,274.34413043725164,contract
0.561,330.3127226319188,contract
0.562,323.3244487715751,contract
0.563,314.5834478345532,contract
0.564,341.6053007315609,contract
0.565,289.5719386229843,contract
0.566,356.5178762168128,contract
0.567,323.32181155145287,contract
0.568,220.60781556208946,contract
0.569,300.8187638285991,contract
0.57,321.74910414508645,contract
0.571,314.3061088088457,contract
0.572,306.7525791307385,contract
0.573,300.860707800573,contract
0.574,309.57537964020855,contract
0.575,320.80163798511137,contract
0.576,300.4753853265211,contract
0.577,277.3910088976878,contract
0.578,335.9313148612371,contract
0.579,305.85474292510975,contract
0.58,287.4375529652312,contract
0.581,333.6378424580221,contract
0.582,352.34231507354986,contract
0.583,295.22988970864515,contract
0.584,167.71759286902133,contract
0.585,258.6758666976502,contract
0.586,410.51371684576463,contract
0.587,394.65983961459176,contract
0.588,337.6760194248648,contract
0.589,292.30806154937676,contract
0.59,284.45446359721655,contract
0.591,244.55715943215904,contract
0.592,292.2983069008614,contract
0.593,342.85200044176867,contract
0.594,318.01259801407707,contract
0.595,290.23472986546824,contract
0.596,287.8990403183363,contract
0.597,318.12775873892105,contract
0.598,299.4235277202867,contract
0.599,299.8642404509333,contract
0.6,309.6414844352451,contract
0.601,286.4984995973021,contract
0.602,300.7416688117289,contract
0.603,268.2434190772286,contract
0.604,253.3146690600191,contract
0.605,368.62232536339263,contract
0.606,413.91370504277114,contract
0.607,314.4594923634122,contract
0.608,325.8862990073285,contract
0.609,312.66553952282425,contract
0.61,282.3524012518035,contract
0.611,290.37852724322187,contract
0.612,309.00106674617325,contract
0.613,317.0856485593757,contract
0.614,257.606708067417,contract
0.615,286.2716911053134,contract
0.616,279.00775426048716,contract
0.617,287.84373259950695,contract
0.618,375.9182158684632,contract
0.619,352.70381923321145,contract
0.62,332.05776888227626,contract
0.621,309.3845243345361,contract
0.622,179.57361118890793,contract
0.623,201.5433604780662,contract
0.624,387.8340131531382,contract
0.625,372.73166735897377,contract
0.626,362.52858829389066,contract
0.627,323.12079850708034,contract
0.628,268.54759894028706,contract
0.629,305.589851786199,contract
0.63,304.5028673095438,contract
0.631,297.73537422490915,contract
0.632,234.07170487437156,contract
0.633,273.99263254552153,contract
0.634,288.8968026144228,contract
0.635,259.7742387165517,contract
0.636,324.5925008745794,contract
0.637,329.8388553876112,contract
0.638,348.2815350344477,contract
0.639,355.8262798162786,contract
0.64,341.5379331773606,contract
0.641,282.50526245687195,contract
0.642,301.68882609306576,contract
0.643,336.24324510332013,contract
0.644,292.24370991886684,contract
0.645,295.7978364166683,contract
0.646,320.109946457094,contract
0.647,290.79873101260586,contract
0.648,235.53482123080695,contract
0.649,267.55091949283667,contract
0.65,234.09157168840366,contract
0.651,299.78464424272545,contract
0.652,367.1081238171694,contract
0.653,340.2908653262948,contract
0.654,473.83433062756495,contract
0.655,395.3678123619688,contract
0.656,195.58748336754277,contract
0.657,299.1862930595385,contract
0.658,328.5165680348273,contract
0.659,223.74006120832826,contract
0.66,260.8491915090992,contract
0.661,282.8328553172506,contract
0.662,310.45050651592027,contract
0.663,311.40741429399395,contract
0.664,317.15020463854313,contract
0.665,349.2445271202913,contract
0.666,281.2859487188209,contract
0.667,305.83067007758467,contract
0.668,338.77807350428316,contract
0.669,319.006362932788,contract
0.67,319.11711347610765,contract
0.671,296.53555853638466,contract
0.672,260.4295116178112,contract
0.673,258.85886943688337,contract
0.674,301.61103026557964,contract
0.675,325.1086774844328,contract
0.676,341.38297645584106,contract
0.677,319.13364461957275,contract
0.678,300.9573941979008,contract
0.679,290.8477554478258,contract
0.68,314.52172037707066,contract
0.681,356.75328065910566,contract
0.682,351.3103263714749,contract
0.683,297.30068638217716,contract
0.684,228.57724040898935,contract
0.685,329.4204538859443,contract
0.686,373.12403895875315,contract
0.687,290.58047142902836,contract
0.688,263.94377433045906,contract
0.689,277.48882432728595,contract
0.69,298.9145059586146,contract
0.691,329.43580719160116,contract
0.692,326.27495658527613,contract
0.693,277.59967466066144,contract
0.694,314.6849552106582,contract
0.695,313.7178747419941,contract
0.696,307.3886829655774,contract
0.697,327.21981868763925,contract
0.698,277.96587725013575,contract
0.699,327.87970790573837,contract
0.7,353.75260096278686,contract
0.701,329.74860626810147,contract
0.702,304.60157909424174,contract
0.703,255.31512192149592,contract
0.704,237.74426810071378,contract
0.705,273.6986135074701,contract
0.706,315.5978567992829,contract
0.707,338.11755371129493,contract
0.708,331.85391143650327,contract
0.709,303.7645874124068,contract
0.71,284.9529053307307,contract
0.711,265.74490436614667,contract
0.712,273.6891962675422,contract
0.713,326.6782508929418,contract
0.714,336.871204549359,contract
0.715,342.86617092508834,contract
0.716,327.11752836505724,contract
0.717,289.25709773142023,contract
0.718,313.28830790578616,contract
0.719,338.3508235353585,contract
0.72,355.7786484346954,contract
0.721,296.01425944960283,contract
0.722,253.9953315827373,contract
0.723,285.0334304585436,contract
0.724,254.60110142056863,contract
0.725,292.2580920579823,contract
0.726,348.4612222899051,contract
0.727,319.95619628181504,contract
0.728,299.4788238172468,contract
0.729,368.2628620592511,contract
0.73,329.16586255398323,contract
0.731,254.08833766836418,contract
0.732,302.04535287672036,contract
0.733,291.2097378786986,contract
0.734,290.6399883359152,contract
0.735,292.787394255171,contract
0.736,314.3615867808696,contract
0.737,331.66182039937127,contract
0.738,299.7887714839718,contract
0.739,280.1826409713987,contract
0.74,271.0381545027842,contract
0.741,311.25571680559136,contract
0.742,286.4299914060786,contract
0.743,320.60002865580276,contract
0.744,359.2042822893421,contract
0.745,338.67251080789407,contract
0.746,300.0845415719961,contract
0.747,269.2322334878614,contract
0.748,304.09762952146826,contract
0.749,357.37116742980356,contract
0.75,401.28317462542884,contract
0.751,217.4846289125908,contract
0.752,216.5337221573512,contract
0.753,325.9670539145091,contract
0.754,266.40533089233367,contract
0.755,280.9807985284786,contract
0.756,313.14691053089166,contract
0.757,317.6010540961557,contract
0.758,295.48646102769874,contract
0.759,312.6199662745152,contract
0.76,317.79324702120266,contract
0.761,327.88643613073606,contract
0.762,293.8716173847983,contract
0.763,329.56632844258354,contract
0.764,343.5858695171281,contract
0.765,227.6024041263702,contract
0.766,332.9226734805154,contract
0.767,346.85989307469504,contract
0.768,270.8234787207174,contract
0.769,238.16322689782598,contract
0.77,309.7245983091641,contract
0.771,352.0573405524424,contract
0.772,261.67694906180543,contract
0.773,322.39206957997004,contract
0.774,367.9757888940179,contract
0.775,342.02468419291057,contract
0.776,272.36321482189385,contract
0.777,258.82384535444015,contract
0.778,300.9498231341215,contract
0.779,317.10838442734206,contract
0.78,303.18051279720794,contract
0.781,276.00445690518274,contract
0.782,304.148808530182,contract
0.783,387.12275597658555,contract
0.784,340.3522482365689,contract
0.785,186.99897158401745,contract
0.786,294.4351432301357,contract
0.787,307.8981074710006,contract
0.788,280.9904395220094,contract
0.789,339.68937605104924,contract
0.79,324.3840879627333,contract
0.791,322.8653085190164,contract
0.792,275.2808784966752,contract
0.793,331.3933031145706,contract
0.794,278.31272264417305,contract
0.795,256.12097021581,contract
0.796,326.50082002099157,contract
0.797,296.1418108331138,contract
0.798,314.25750252269575,contract
0.799,326.1761962341864,contract
0.8,326.62729343037677,contract
0.801,304.6413172759898,contract
0.802,298.3043750708793,contract
0.803,309.9226434272857,contract
0.804,313.22207900896814,contract
0.805,312.0039528584896,contract
0.806,306.5831482771012,contract
0.807,304.6091495441824,contract
0.808,310.51714976215453,contract
0.809,331.64823248961983,contract
0.81,295.9327978727036,contract
0.811,338.00948547283525,contract
0.812,349.7440276049682,contract
0.813,302.57420277568013,contract
0.814,250.71737357056702,contract
0.815,229.23003137371518,contract
0.816,253.74960546547814,contract
0.817,295.6340557835285,contract
0.818,381.7902123209918,contract
0.819,328.02236772396253,contract
0.82,302.15772839242345,contract
0.821,306.4891830087385,contract
0.822,291.19496478019164,contract
0.823,321.31676853759984,contract
0.824,303.30521301257187,contract
0.825,325.3472955030622,contract
0.826,356.716943431955,contract
0.827,297.2247281342088,contract
0.828,250.71757812701657,contract
0.829,280.4568212204576,contract
0.83,276.0458459737008,contract
0.831,302.5426279212293,contract
0.832,323.3976308765259,contract
0.833,257.9188182663785,contract
0.834,229.62623160912196,contract
0.835,265.6464553242855,contract
0.836,364.7214231652109,contract
0.837,398.22831865374167,contract
0.838,395.54754416074303,contract
0.839,319.13994597489875,contract
0.84,204.77865044423527,contract
0.841,237.84957198110826,contract
0.842,334.98206646908835,contract
0.843,376.7367870696282,contract
0.844,332.05200578525444,contract
0.845,296.1044679230438,contract
0.846,297.28010273752903,contract
0.847,284.62825744932786,contract
0.848,243.30773532194905,contract
0.849,312.20021504721734,contract
0.85,355.7861046654981,contract
0.851,265.6671601369312,contract
0.852,319.7729721728706,contract
0.853,355.4244105352473,contract
0.854,297.09882460421306,contract
0.855,247.42837070339678,contract
0.856,256.3840732075847,contract
0.857,349.4700171644108,contract
0.858,321.29164308553015,contract
0.859,281.00082048466106,contract
0.86,321.71077545381576,contract
0.861,308.8794271946596,contract
0.862,372.1426217212506,contract
0.863,371.9184437871963,contract
0.864,267.77690459594385,contract
0.865,241.7475111907338,contract
0.866,249.68122499062986,contract
0.867,272.54295830825265,contract
0.868,274.36393152899643,contract
0.869,304.59475809746874,contract
0.87,341.2138436529829,contract
0.871,331.441074380602,contract
0.872,312.12580088313,contract
0.873,307.28858437097995,contract
0.874,303.40055952558225,contract
0.875,321.020526723817,contract
0.876,311.85468130610434,contract
0.877,269.3866639624174,contract
0.878,312.4743982737581,contract
0.879,362.07952532497666,contract
0.88,426.7378285102055,contract
0.881,358.51399179246715,contract
0.882,262.6718286222727,contract
0.883,261.6189401156598,contract
0.884,235.20812258423058,contract
0.885,262.55729868833254,contract
0.886,206.93733488128254,contract
0.887,260.84779133751636,contract
0.888,352.38554468153967,contract
0.889,318.5620173167837,contract
0.89,323.2766122831401,contract
0.891,326.7843336516887,contract
0.892,342.85169607844836,contract
0.893,279.03667243732497,contract
0.894,310.27289020371234,contract
0.895,323.1717652235552,contract
0.896,268.78961182051506,contract
0.897,313.115586551735,contract
0.898,320.86753849365823,contract
0.899,303.6698376407467,contract
0.9,280.418720041091,contract
0.901,279.92209403640635,contract
0.902,322.3155858341433,contract
0.903,398.0916356003809,contract
0.904,333.1130902274708,contract
0.905,307.6702829130034,contract
0.906,350.78560446886337,contract
0.907,296.1083818867427,contract
0.908,258.3689295645368,contract
0.909,240.86190530037666,contract
0.91,320.37529097326467,contract
0.911,281.904928171513,contract
0.912,266.29553664975475,contract
0.913,320.5370095939948,contract
0.914,341.3551612193666,contract
0.915,359.05532934565997,contract
0.916,242.298051995244,contract
0.917,284.6729724978145,contract
0.918,299.75125691991366,contract
0.919,285.83309437597677,contract
0.92,365.5376678718734,contract
0.921,341.73246873150254,contract
0.922,338.77083694073224,contract
0.923,319.20285111658245,contract
0.924,283.7476121068182,contract
0.925,303.3424204955998,contract
0.926,288.9363935659507,contract
0.927,339.41471815184883,contract
0.928,340.49715505350923,contract
0.929,254.51468310467394,contract
0.93,306.0146999933258,contract
0.931,239.48491232769177,contract
0.932,203.7541108908966,contract
0.933,355.4440456060057,contract
